Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
7/2/26 12:03:30 PM,Amar,,,Pitching Wedge,83.12455261274158,-1.68,-0.36,-4.6,-4.239999999999999,100.41606878500455,1.2080193592478052,26.6200008392334,-3.8299999237060547,7413.93896484375,1038.002685546875,7486.25,Measured,-7.96999979019165,99.99999849815067,129.23228146210118,-7.820000171661377,-17.574365370542672,133.78171678811756,-7.909999847412109,-18.405511727587548,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:03:51 PM,Amar,,,Pitching Wedge,84.86936292054402,-2.23,3.19,0.24,-2.95,101.37795207324673,1.1945176514186668,27.010000228881836,0.5899999737739563,7853.47607421875,249.54954528808594,7857.43994140625,Measured,-1.8200000524520874,104.29790326616582,129.21041286732165,-0.3400000035762787,-0.765529295799509,133.08180494467,-0.36000001430511475,-0.8311460963071488,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:04:01 PM,Amar,,,Pitching Wedge,83.97458840372227,-2.37,1.76,-3.13,-4.89,103.81621297291542,1.2362812958820488,25.860000610351562,-2.3499999046325684,7507.6650390625,1430.8056640625,7642.7900390625,Measured,-10.789999961853027,103.77296312587467,134.15354130462086,-7.940000057220459,-18.525809857893282,138.60454709511103,-8.0600004196167,-19.433508812077505,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:06:18 PM,Amar,,,8 Iron,84.35486757337151,-0.78,-0.16,-1.39,-1.23,92.67627126247267,1.0986475816806094,21.440000534057617,-1.159999966621399,5686.21484375,591.6256103515625,5716.91015625,Measured,-5.940000057220459,64.50131183534157,122.37532975271097,-3.569999933242798,-7.622484459964622,132.13035837141757,-3.7200000286102295,-8.573928425839776,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:06:32 PM,Amar,,,8 Iron,89.58929849677881,-2.3,0.37,-1.98,-2.35,117.9089099062112,1.3161048460542486,21.200000762939453,-1.5800000429153442,5964.0703125,378.36273193359375,5976.06005859375,Measured,-3.630000114440918,112.00787201328227,164.81846753485038,-3.5399999618530273,-10.181540266422463,172.69247994543895,-3.5999999046325684,-10.848644002946134,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:06:51 PM,Amar,,,8 Iron,86.81549749463136,-0.37,1.72,-1.52,-3.24,115.89567236330309,1.3349652505357128,21.6299991607666,-1.0299999713897705,5472.87939453125,709.8316040039062,5518.72021484375,Measured,-7.389999866485596,108.4973743268511,163.71390742371193,-4.860000133514404,-13.85608057337483,172.44093687202675,-5.0,-15.026246468851886,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:07:19 PM,Amar,,,8 Iron,87.73264137437366,-2.79,0.92,-1.71,-2.63,110.05726727572355,1.2544620286318067,20.920000076293945,-1.2899999618530273,5949.89794921875,342.02703857421875,5959.72021484375,Measured,-3.2899999618530273,94.78346256446338,152.4278268622184,-2.930000066757202,-7.797462942301967,160.81583885800285,-3.0,-8.409886326794028,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:07:37 PM,Amar,,,8 Iron,86.74838940586973,-1.85,0.18,2.32,2.1399999999999997,114.48640011000309,1.3197524575857602,22.459999084472656,1.9299999475479126,6594.75,-240.6659698486328,6599.14013671875,Measured,2.0899999141693115,112.00787201328227,156.00393033298818,3.059999942779541,8.333333208179223,162.59841718698738,3.0899999141693115,8.770779153284856,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:08:03 PM,Amar,,,8 Iron,87.55368647100931,-1.72,3.39,-0.7,-4.09,117.66284554876766,1.343893675884545,21.0,-0.15000000596046448,6226.580078125,845.1865844726562,6283.68017578125,Measured,-7.730000019073486,110.43307036552528,162.9702583907053,-4.360000133514404,-12.37970220343856,170.35214815448484,-4.480000019073486,-13.320210307497574,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:08:19 PM,Amar,,,8 Iron,87.24051539012169,-2.4,2.88,2.17,-0.71,115.26932439892823,1.3212820199819713,21.219999313354492,2.140000104904175,6638.44384765625,-379.28289794921875,6649.27001953125,Measured,3.2699999809265137,107.80840095259698,157.70998109565528,3.9200000762939453,10.78302674614747,164.53411739746522,3.9700000286102295,11.395450652114988,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:08:35 PM,Amar,,,8 Iron,87.53131710808877,-1.59,1.28,2.35,1.07,109.72172341862148,1.2535139084349742,21.450000762939453,2.0899999141693115,6603.27392578125,-643.9661254882812,6634.60009765625,Measured,5.570000171661377,97.37532908522238,149.08137283925936,4.96999979019165,12.904637128975136,156.1023682121217,5.059999942779541,13.768591592943887,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:08:50 PM,Amar,,,8 Iron,87.4418396564066,-2.94,0.16,-0.87,-1.03,115.38117804011875,1.3195191054247808,21.489999771118164,-0.6899999976158142,6607.15380859375,-167.2447509765625,6609.27001953125,Measured,1.4500000476837158,109.41600549252327,157.91775360507916,0.09000000357627869,0.262467185734451,164.70909953013074,0.11999999731779099,0.3390201250920667,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:09:06 PM,Amar,,,8 Iron,86.21152469577666,-4.18,2.45,-1.04,-3.49,113.74820703767246,1.3194083672579422,19.239999771118164,-0.5400000214576721,5708.85400390625,701.9705810546875,5751.85009765625,Measured,-7.010000228881836,93.1758517668316,159.6894184956922,-4.079999923706055,-11.351706161899516,168.941377654789,-4.230000019073486,-12.45625584352882,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:09:20 PM,Amar,,,8 Iron,84.01932712956335,-1.84,-0.37,-0.58,-0.20999999999999996,107.48478712656708,1.2792864546608238,20.829999923706055,-0.5199999809265137,5451.2548828125,218.9449920654297,5455.64990234375,Measured,-2.299999952316284,88.45144056585517,150.13123226082337,-1.6100000143051147,-4.221347216858952,159.6894184956922,-1.659999966621399,-4.625984272827522,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:09:38 PM,Amar,,,8 Iron,87.93396564065856,-1.81,-0.33,-5.71,-5.38,118.22207962178126,1.3444415790923707,20.420000076293945,-4.730000019073486,6308.60498046875,1054.5665283203125,6396.14013671875,Measured,-9.489999771118164,108.4973743268511,163.51706503987415,-9.920000076293945,-28.160542432195975,170.8989548036537,-10.069999694824219,-29.88845136013348,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:09:52 PM,Amar,,,8 Iron,87.73264137437366,-2.17,3.35,-0.02,-3.37,118.71420833666835,1.353136147241821,21.200000762939453,0.4000000059604645,6361.3056640625,811.516845703125,6412.85986328125,Measured,-7.269999980926514,113.91076515978715,163.83420555401767,-3.619999885559082,-10.345581843992752,170.9208150548259,-3.7300000190734863,-11.132983710822158,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:10:06 PM,Amar,,,8 Iron,87.4418396564066,-1.18,4.94,1.75,-3.1900000000000004,116.70096226052549,1.3346123860052521,22.110000610351562,2.049999952316284,6045.18408203125,497.00457763671875,6065.580078125,Measured,-4.699999809265137,114.00918635170603,161.95318934589963,-0.47999998927116394,-1.3560805003682668,169.35695604806602,-0.5600000023841858,-1.6513560700604297,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:10:18 PM,Amar,,,8 Iron,86.05493915533286,-1.29,3.77,3.02,-0.75,97.37383406249302,1.131531031434803,21.1299991607666,2.9600000381469727,5183.86572265625,-586.961181640625,5216.990234375,Measured,6.460000038146973,70.50524859290736,132.3600161628356,5.650000095367432,13.024934216329953,143.0008688832414,5.809999942779541,14.479439819683032,,,,,1.1781987,71.6,100.32,50,,,,,,,,
7/2/26 12:10:27 PM,Amar,,,8 Iron,87.01682176091624,-2.84,1.93,0.5,-1.43,117.10361147575406,1.3457583155301054,20.940000534057617,0.6499999761581421,6071.47607421875,91.138671875,6072.16015625,Measured,-0.8600000143051147,109.48162379227284,163.32020596882177,0.1899999976158142,0.535870526614986,171.1614113154374,0.17000000178813934,0.513998248915034,,,,,1.1781987,71.6,100.32,50,,,,,,,,
